data_base_index,genre,loudness,tempo,time_signature,key,mode,duration,avg_timbre1,avg_timbre2,avg_timbre3,avg_timbre4,avg_timbre5,avg_timbre6,avg_timbre7,avg_timbre8,avg_timbre9,avg_timbre10,avg_timbre11,avg_timbre12,var_timbre1,var_timbre2,var_timbre3,var_timbre4,var_timbre5,var_timbre6,var_timbre7,var_timbre8,var_timbre9,var_timbre10,var_timbre11,var_timbre12
42400,dance and electronica,-10.106,132.015,4,7,1,86.62159,43.547969387799995,12.6840229592,-5.02821173469,5.54660459184,-43.349755101999996,-9.57698979592,8.00325,1.4671020408200002,13.0657678571,5.8157372449,-1.6853520408200002,-9.30555357143,7.0776811011000005,940.914648528,1231.32043053,581.41849955,335.076676353,1018.90400905,325.191072351,450.91983728599996,141.728439474,326.472578928,333.89757457,116.472463421
26877,punk,-8.935,159.499,4,6,0,176.66567,46.9900322034,26.9083559322,-12.4126966102,-19.7950542373,10.2110949153,-21.8075728814,-28.8011322034,-7.627462711860001,14.7218491525,-0.0747677966102,1.5468440678,1.3669,25.9652582752,3345.64998568,784.221954523,450.232102377,412.835863015,342.604327957,365.723444176,469.43064987599996,229.38732291099998,248.71396174400002,103.800375054,115.97168137799999
47667,metal,-7.042000000000001,124.964,1,10,0,309.7073,48.345873259099996,50.741433147600006,26.0270431755,-1.4691239554299997,-77.65106406689999,-17.506362117000002,11.0760654596,-4.91142618384,1.4723760445700003,-0.30110445682500003,0.573743732591,14.905887186600001,33.9348940717,2388.87211671,735.953445306,656.387783925,774.6581180769999,497.524163585,397.34264653199995,277.086908033,370.435868405,216.944027032,128.832653177,145.27338915299998
46499,dance and electronica,-3.0610000000000004,100.726,4,6,0,161.14893,53.9664320242,30.2269365559,33.066969788499996,-13.6795196375,-11.784235649500001,-18.8518761329,-17.278326284000002,-2.12880966767,13.253326284000002,2.95101812689,4.48819939577,16.0160574018,23.8647507771,1102.85419804,688.696397244,683.2606710709999,309.548219787,623.187571927,227.21055168200002,252.271580849,167.855423386,217.054571317,371.624647791,114.160992175
43826,dance and electronica,-9.016,206.04,4,1,0,301.66159,40.514190975,-14.454381144200001,-27.205771958099998,3.4885890411,-0.709996776793,1.3366929895200002,-0.468891216761,-8.84614987913,-0.34425060435099997,-6.1149081386,-1.07792425463,2.56330539887,39.210003026399995,2277.15324906,2758.4840839000003,3000.83835313,900.9933776810001,1435.53541815,642.769217923,897.3499829189999,364.292117329,511.97601826199997,449.643847143,319.976082662
46850,metal,-5.455,109.897,4,7,1,331.57178999999996,49.613976989499996,77.8437497603,35.8400565676,1.8849741131400002,-41.5561725791,-19.5288552253,12.0240977948,1.3821620326,1.43263758389,7.72735953979,-1.79727708533,0.0403384467881,19.0549856773,1898.83064826,2574.33710684,1136.4326784000002,514.533932712,537.885171596,373.484183131,304.451827102,176.31142578,262.729175452,204.26896472,153.403723557
46396,dance and electronica,-6.278,119.00299999999999,4,1,1,298.63138,46.44731417,3.65862995951,0.684337651822,16.1239935223,-2.91431659919,-20.9628291498,15.1493854251,-15.7509651822,9.84635789474,-1.4770858299599998,2.01582510121,-1.3520388663999998,36.962548898899996,4397.53983641,1648.17670787,1344.98721069,683.285697211,938.976887338,572.2004194169999,558.052416618,370.511257786,460.41787494199997,314.975429022,201.041958999
45058,dance and electronica,-5.242999999999999,127.988,4,2,1,295.23546,44.6944559253,-28.9511745476,-28.3508966725,81.3447682428,22.8148453006,0.290309982487,-0.20548277875100002,-2.3229340338599997,5.28993636894,9.65016987741,9.12975014594,-11.003607122,30.732299413299998,4109.37225775,3878.12994726,3864.47197079,1361.33377498,3594.8594485,837.452114161,747.3368681489999,396.89009327,447.61225225,732.2544352739999,237.84877226
47764,metal,-10.033,108.74600000000001,3,10,1,400.92689,45.068589916,35.0622739496,28.3377865546,-3.9863226890800005,-36.629244537800005,-20.7678319328,-16.8933294118,1.27530168067,22.6684613445,5.86111008403,1.45105378151,-1.02072941176,22.395924900700003,1250.35077598,3578.16696597,614.718741155,774.0908651880001,286.2190422,238.773520018,247.090844113,199.659416464,144.01734832,103.87962332,150.369463211
45114,dance and electronica,-34.513000000000005,170.774,3,11,0,93.6224,14.122401301500002,37.4084164859,-22.737281995700002,-11.5474490239,3.5729718004300004,-24.470505423000002,-0.344550976139,5.14359436009,-4.2868481561800005,10.9116681128,-8.03482212581,-3.7653340564,17.3887790168,1132.47363102,1774.79524736,2654.74280105,483.16447785,220.752517092,549.5973405990001,376.835075,97.95664195959999,58.1169329332,187.136987552,67.2066209643
43659,dance and electronica,-11.265999999999998,127.991,4,9,0,333.06077,38.936,-9.77716728625,-45.3684572491,24.836297397800003,-2.16601920694,0.992139405204,-6.9647589838899995,-3.8349894671599998,12.697076208199999,-0.653434944238,3.06302540273,4.57607992565,28.5203973061,6159.35640006,3111.5422727,2870.09195176,1370.58916126,2379.28143407,1035.65244277,1084.32740287,505.09474615,645.255606828,935.259744752,262.328990947
43169,dance and electronica,-7.5360000000000005,0.0,5,7,1,395.38892999999996,41.2216361323,18.0886892039,-51.535813885900005,65.59946637590001,-7.346796801160001,-16.6360570702,40.2972733551,2.26996910214,7.52505379862,25.4874358415,6.33783678662,-0.46725627044699997,31.3459332137,3166.62217343,3356.76480395,3100.49686795,2545.38953932,1701.79584287,1244.48918653,395.563053098,482.60783557699995,496.983342742,707.0088202339999,468.995446069
48676,metal,-8.193999999999999,117.822,4,9,1,341.60281000000003,46.7762746171,94.4938676149,22.994560175100002,0.554810722101,-33.8781838074,-13.947190372,-10.1231334792,-4.11717833698,8.40273085339,6.33944748359,4.53290919037,13.1723380744,26.1888297988,759.764568003,545.551544688,854.060136215,384.498045421,818.123902465,353.01852135400003,254.668131267,153.188285157,216.57428064799998,223.677886465,134.009458108
45998,dance and electronica,-14.515999999999998,104.988,4,1,1,173.13914,35.2995595409,-129.159381636,-36.7078149211,7.032229555239999,-4.7985337159300006,-18.0479670014,-3.9615939741800004,-11.5357575323,-2.15686944046,-4.8190229555199995,9.38292826399,-11.8464390244,26.8899679796,4378.34576802,4690.98982874,2697.41669702,3692.79788796,1147.78687614,1096.26084234,760.846417062,1088.41055381,515.382608743,274.471887826,682.723044728
48786,metal,-5.354,91.821,4,0,0,255.39872999999997,47.8485649795,5.70620793434,37.7974445964,0.314723666211,-27.9334760602,-16.7712900137,-20.116276333800002,0.240176470588,9.042555403560002,4.2236730506199995,4.12563064295,-0.0844541723666,62.6432417725,7698.36495635,1968.41011091,1721.69333939,644.361087377,687.132481081,294.925642799,343.630296643,511.811041467,264.788068997,240.759357046,223.790563619
26265,punk,-5.151,89.02600000000001,4,9,1,266.57914,51.5363272059,17.9425134804,40.4458088235,1.69903431373,5.11443627451,-28.531442402,7.62563480392,6.0265245098,8.561785539219999,4.748252450980001,1.3577401960799997,-0.135573529412,5.83190435004,188.362079573,502.893757061,261.226599536,242.420314626,247.281969031,297.587640663,97.9098745117,252.909427306,109.382408716,110.232866714,131.883589865
24346,punk,-4.24,88.059,4,10,1,197.48526,50.6185951662,30.1186540785,40.8778746224,3.99860574018,-24.7614048338,-6.29969939577,18.9851827795,4.24922054381,-3.60513595166,1.4893791540799999,-3.03881117825,3.8887719033199994,21.6548276246,893.949201483,947.269857947,1306.1689142,985.22283802,1446.00136984,579.814138732,441.085050105,303.231995507,233.23249361,347.392999105,206.486438475
24584,punk,-5.064,160.145,4,6,0,191.73832,51.482537415,8.713838435369999,32.811564625900004,-9.57615986395,-17.074683673499997,-22.5330884354,-6.433573129249999,-5.96278571429,26.7903163265,6.21440816327,0.0369608843537,11.1576054422,26.8661251023,634.197778734,243.690059715,169.558557369,373.435453624,225.831442302,167.898567888,200.691652066,168.274575376,133.55505935,90.14530233010001,98.495479494
47979,metal,-1.849,155.131,4,1,0,89.57342,54.9396712963,80.1496805556,9.28521759259,-15.9818935185,-18.8887824074,-32.0454583333,-5.36814814815,0.65874537037,2.90716666667,7.722125,1.61130555556,9.427032407410001,18.1070811095,307.011527199,367.406922791,1425.95916844,207.86205752200001,521.613312008,188.164025672,171.52670384700002,196.06283612,134.618768545,149.14845624,92.3296292721
43835,dance and electronica,-5.681,127.001,4,11,0,300.2771,47.3289153439,60.5073824641,-20.237521542,26.725585034,9.976000755860001,0.701334089191,-7.084322751319999,-4.896960695390001,-5.298886621319999,-3.0493325774799995,7.938102796669999,9.17129402872,18.734779184100002,5281.27283581,3230.09531902,2739.24301432,1078.15998634,1519.79037805,567.372963194,889.386734328,335.871930991,788.835986196,416.24125487099997,323.940276746
43963,dance and electronica,-7.807,125.663,1,0,1,115.17342,45.780286501400006,0.805443526171,25.2296363636,15.6899311295,-29.508019283699998,-6.86639118457,-1.02404132231,-30.2291680441,24.248600551,4.22879614325,5.79398347107,2.41427823691,15.9785697141,2133.0034597,1240.42622624,854.7313178219999,1204.88384105,741.9365580839999,384.788110271,337.252444426,228.461903601,414.177647551,161.042504584,211.728138647
