data_base_index,genre,loudness,tempo,time_signature,key,mode,duration,avg_timbre1,avg_timbre2,avg_timbre3,avg_timbre4,avg_timbre5,avg_timbre6,avg_timbre7,avg_timbre8,avg_timbre9,avg_timbre10,avg_timbre11,avg_timbre12,var_timbre1,var_timbre2,var_timbre3,var_timbre4,var_timbre5,var_timbre6,var_timbre7,var_timbre8,var_timbre9,var_timbre10,var_timbre11,var_timbre12
210,punk,-6.153,120.042,4,0,1,202.94485,47.4988076379,-0.767775106082,13.4691117397,-0.007884016973129999,5.9773422913699985,6.40656859972,3.2744497878400005,5.1393437058,-1.58726166902,-1.65917397454,-5.473879773689999,-2.3409632248900003,15.7863610521,1538.97341253,1474.33648172,2440.81391101,1104.78805209,1203.13719552,948.655236488,652.073783889,422.260660159,462.94861220900003,481.64121432900004,274.707387074
2912,dance and electronica,-10.705,104.993,4,0,0,168.85506,40.8081064103,13.1729076923,-40.121341025599996,22.841724359,23.3904961538,2.96762692308,6.67318076923,-23.6428897436,7.28010769231,2.26175384615,2.42215641026,2.14851410256,14.479041938699998,1706.98938466,2909.66471858,2266.15612162,759.176919063,1679.28707009,924.855188912,794.9372623080002,299.78569957599996,573.7851788319999,575.46880756,592.354464686
1747,punk,-6.317,169.845,4,9,1,158.14485,49.3436960986,-15.5117638604,11.8075256674,-6.78410472279,-22.1195954825,-5.9788747433300005,-8.630932238189999,9.16659342916,-6.26499383984,1.7305482546200002,-4.25106776181,-5.82819301848,17.5989740432,1003.42325584,1290.98837153,1139.13456192,470.015259395,937.092644812,328.242134778,750.744809424,209.634720988,317.954154235,336.450137965,136.11379672700002
2762,dance and electronica,-7.542000000000002,147.672,4,5,1,246.77832,48.3105251196,-2.9070909090900003,-0.488677033493,-16.071784689,-29.9058145933,-18.4349665072,-16.9949880383,-7.00613157895,6.051106459330001,-0.433360047847,1.5486949760799995,5.04995813397,10.1471535484,1030.37561423,726.407296034,372.019943626,631.873031618,384.52401258300006,309.558533957,267.156991607,171.95106025099997,185.245544757,97.6112372981,180.29445294
3255,dance and electronica,-8.321,93.03,4,2,1,209.52771,45.2854343434,1.5463780663799995,-12.030181818199999,-18.1580836941,-2.31373593074,-10.1142813853,-9.43647041847,-8.65794949495,-10.968451659500001,-8.6295036075,5.90117171717,46.5397893218,37.4126894347,1894.37708047,763.555813762,926.379139367,458.003513955,561.2933799680001,354.26397895300005,429.931158169,244.626914305,253.984175,183.16255942400002,231.087157855
4837,dance and electronica,-7.093,241.826,3,9,0,267.31057000000004,42.7663435673,13.440613304100001,-32.8199897661,32.8782317251,4.49226388889,-4.62143421053,-13.165376462000001,3.99461184211,-3.92261111111,-2.00641739766,4.76734064327,1.87732675439,64.8059712401,3462.50829279,3771.23214024,2530.33016968,1280.39255328,2136.66944156,868.2524347039999,835.459985056,457.348960814,411.563001009,369.55914525199995,408.748150109
5031,metal,-6.62,102.36,5,1,0,327.49669,47.957532531800005,60.733364215,3.86609830269,1.8872666195200003,-26.820173974499998,-15.356090523299999,-3.15296393211,2.1335558698700003,27.6824512023,9.9908125884,2.17062234795,9.73386845827,18.2325556634,559.6734700659999,1338.19847112,1044.15297193,433.63571137400004,695.9363623989999,509.346224145,279.96249648,218.380508645,229.18799552,244.524486335,168.462294902
3742,dance and electronica,-7.357,157.079,7,6,1,203.28444,38.9231718539,-25.7995913396,-59.7561326116,6.7681759134,18.8508335589,-7.34741001353,-5.51723139378,-15.291799729400001,-3.62726928281,-12.3177361299,6.05046278755,7.044696887689999,31.1597723886,3536.38586586,2398.56689485,2819.32099401,981.552689002,1444.71390556,431.990829114,1330.9904409000005,803.446763745,480.07353898699995,446.308993245,417.567578024
2185,dance and electronica,-23.969,135.28799999999998,1,8,1,55.06567,29.9642317073,27.2325609756,19.1369878049,-21.7357195122,82.73793902439999,-39.8880121951,-42.707195121999995,-0.7917926829269999,40.002646341500004,19.3404146341,-3.63906097561,-15.701304878,66.29223637310001,4470.27049905,2693.48621106,651.227375153,1765.73570125,54.35864098770001,758.7192493030002,323.260193433,387.137589058,105.74942624299999,112.325648448,414.487723505
922,punk,-13.962,109.636,4,9,1,64.57424,39.837281818200005,51.1229909091,20.760981818199998,-11.6053909091,-51.62473636359999,-2.6797909090900003,-26.3368181818,-8.04813636364,43.0619454545,12.087718181800001,-5.5158818181800005,-3.82833636364,29.030826002399998,777.974644554,549.4422148909999,982.9793512739999,334.301072012,913.483382984,311.445062221,140.638968772,184.336659088,141.583303384,204.52971475900003,203.03510804099997
