data_base_index,genre,loudness,tempo,time_signature,key,mode,duration,avg_timbre1,avg_timbre2,avg_timbre3,avg_timbre4,avg_timbre5,avg_timbre6,avg_timbre7,avg_timbre8,avg_timbre9,avg_timbre10,avg_timbre11,avg_timbre12,var_timbre1,var_timbre2,var_timbre3,var_timbre4,var_timbre5,var_timbre6,var_timbre7,var_timbre8,var_timbre9,var_timbre10,var_timbre11,var_timbre12
565,punk,-12.783,176.53599999999997,4,2,1,221.88363,38.3747954329,11.1616165557,-19.71867745,12.056758325399999,32.2742854424,-7.846340627969999,5.619235014269999,-4.93618839201,4.71577830637,12.0586422455,-4.63511798287,-7.47747002854,25.7661389011,1952.66209014,2975.80784042,2726.27468372,1617.1502630999996,1695.05231891,1162.78807748,894.747408307,570.455686409,582.366859054,420.94596591,351.212306725
1125,dance and electronica,-10.974,127.93,3,0,1,162.16771,40.5434662162,5.95183445946,118.053472973,32.1146706081,-22.4431587838,20.2847398649,-0.582565878378,3.26889695946,11.6560996622,1.09126013514,-5.37625675676,8.130121621619999,40.0061569955,4922.43279795,1251.71384505,4263.19405776,1010.63438662,1629.1722957,1148.71776938,757.782671295,371.342188816,372.00578503400004,865.629744725,332.258238337
657,punk,-2.757,113.673,4,1,1,106.44853,53.55222520109999,75.9719785523,9.51963002681,-11.4041045576,-13.788638069700001,-23.0755147453,-6.95115281501,14.152705093800002,6.371396782840001,4.59212600536,0.718978552279,1.10160857909,11.9581229144,415.78677667,469.625235397,428.16603112800004,187.387012955,349.162780491,209.648925899,177.582391859,114.65459421799999,154.417664196,205.88486616,131.033924866
4037,dance and electronica,-13.128,94.968,4,11,0,481.12281,41.8347504488,28.1170969479,-5.75758228606,-8.859517055660001,-36.280967684000004,-23.0462112507,-1.01979114303,-8.21141891083,-0.565437462597,-7.076267504489999,-2.2071956912,-23.509442848600006,12.9512736128,1068.55978279,1256.94681032,333.506348368,1206.32337589,293.823052153,435.203406125,204.599396452,263.948317772,151.235147375,150.191519424,174.460749512
1669,dance and electronica,-30.108,141.799,3,1,1,259.70893,22.303348525500002,75.5859276139,44.198847185,21.0706336014,35.9791126005,-19.0780598749,-8.46050938338,-2.1263100983000003,5.81800983021,11.1367730116,-6.42267113494,-23.1607453083,21.2241898321,2916.93252981,2449.26672906,1722.45650948,2565.9353546,607.418747826,404.395191206,682.56635033,940.833394582,301.788314394,269.00142183599996,267.144912619
3708,dance and electronica,-5.789,56.184,1,10,0,195.36934,40.7406310096,3.40631009615,-16.5725060096,35.407159855799996,2.49567668269,-15.1435264423,23.6416141827,11.2343858173,-4.37082451923,4.0402776442300015,0.0906838942308,0.706368990385,48.9942553915,6748.28006108,3058.17445658,4371.86106338,1854.21964852,1627.73499697,839.31415372,1122.88557948,581.632934981,541.331090907,698.549982526,306.49776065099996
1979,punk,-3.059,169.90099999999995,4,4,0,194.5073,53.272240574499996,21.337037702,47.0611418312,-0.7639766606820001,-28.2170933573,-20.7033662478,-0.836326750449,7.45486714542,-5.26492998205,1.343005386,-1.68896409336,-13.0233105925,9.57030557229,623.0432906469999,572.3889436119999,762.522114856,453.063839471,216.098037665,250.95333067599998,184.30987941900003,326.489355789,125.133313539,95.23020902209998,312.658351751
2595,punk,-9.348,119.968,4,0,0,275.66975,42.8941260023,7.91626116838,0.5965463917530001,-12.1982268041,7.32220389462,-7.228419243989999,-15.179034364300001,-3.99814089347,2.79470790378,-2.08486597938,-2.3014742268,11.949780068699999,35.4549983232,2137.93658705,1637.0832964,1436.92483456,1070.28517586,704.584050404,714.016783978,424.98085706,296.49347404599996,275.01874241400003,262.22696001599996,408.40695811
1332,dance and electronica,-15.591,65.13600000000001,3,4,1,295.54893,33.4085483871,-100.40146480899999,30.5683255132,-11.2174530792,-21.3505513196,-11.6563240469,-7.307527859239999,-1.90320381232,3.748555718480001,-2.65100879765,-4.59033870968,-9.27584164223,114.25462620100001,3945.18968894,3736.24257763,1452.77070437,3438.63335301,579.673244386,729.2982521060001,391.29339364,868.0076496930002,322.699552138,197.409913418,542.224326368
98,dance and electronica,-15.864,116.03,1,8,1,527.882,34.9114532225,-84.7120963271,25.1206243936,20.381954955,-6.07852390852,-17.1752848233,12.8224199584,-6.80264726265,-8.499223839219999,-5.12103534304,4.73446084546,-2.7866826056800003,72.2083656421,10599.7619049,6622.32381106,3103.94305896,1500.38717429,1058.63687377,770.70176858,1000.00876975,472.59469923800003,496.965254945,323.069702203,379.788431666
536,punk,-4.438,165.97099999999998,4,7,1,195.44771,46.0085167064,59.1237637232,-8.574084725539999,9.08144391408,16.5346145585,3.89621837709,9.83404534606,8.91157995227,-2.78870167064,10.9790906921,-8.562570405730003,-3.20946539379,57.94006877,3511.61135531,3164.68755775,2776.63099389,1414.82683798,1791.3642719999998,854.868988115,1006.82711693,772.7190251000002,559.47318766,610.633050231,433.773972561
2595,dance and electronica,-3.929,124.004,4,11,0,238.86322,51.177085489300005,55.0819831271,8.31704274466,2.9002924634400005,-3.1622992126,-21.7879853768,2.13043082115,1.11935995501,0.616172103487,8.381271091110001,3.02035658043,-1.74932733408,13.661833805999999,824.964798201,961.1297453410001,777.7158054060001,465.187126678,609.685375497,339.340555699,300.927854971,185.146728761,178.077739613,244.547617989,127.00758623799999
4319,metal,-3.713,175.828,7,7,1,300.2771,51.0490053362,65.7071792956,8.000407684099999,-0.5524482390609999,-36.8480533618,-30.9901344717,12.4850981857,-4.95778762006,20.6794268943,15.504850587,0.968226254002,0.631376734258,16.4664767182,1172.77600319,1474.25229739,610.9330523780001,533.0328800269999,743.626138915,389.41761345199996,530.262466016,231.84215650299998,251.456680893,198.212413223,101.252538916
