data_base_index,genre,loudness,tempo,time_signature,key,mode,duration,avg_timbre1,avg_timbre2,avg_timbre3,avg_timbre4,avg_timbre5,avg_timbre6,avg_timbre7,avg_timbre8,avg_timbre9,avg_timbre10,avg_timbre11,avg_timbre12,var_timbre1,var_timbre2,var_timbre3,var_timbre4,var_timbre5,var_timbre6,var_timbre7,var_timbre8,var_timbre9,var_timbre10,var_timbre11,var_timbre12
45,punk,-10.196,161.166,4,11,0,239.96036,46.217079288,-1.3438058252399998,48.4710825243,6.4409514563100005,-53.1882864078,-20.646605177999998,31.9126537217,-4.80145954693,-24.631085760500003,-8.361355987060001,-2.17137540453,-6.09630097087,12.0959579403,1548.19876765,1676.84367665,746.2201271010001,758.76287156,443.785787249,247.759803822,463.804586161,293.112291985,252.445874423,174.17778204,134.44344498700002
4274,dance and electronica,-13.714,70.696,5,4,0,506.80118,37.3322565611,-19.953650678699997,-58.6397570136,-7.255914479639999,15.1113,-19.7255027149,-6.67496606335,-24.7308162896,12.1660751131,-5.82165384615,3.15667828054,8.28530950226,45.8419379238,5635.67178234,3695.53395727,1294.81893278,1871.2790161,1000.45288418,975.2545928019999,839.0317327519998,814.2622868039999,548.489240319,293.812647977,368.070383237
2174,dance and electronica,-10.534,122.474,3,1,1,140.12036,40.6569060403,-2.70757494407,-34.7386979866,-19.17598434,-1.85485234899,-32.4072035794,-3.72204250559,5.07418120805,-2.51058836689,3.35970917226,1.40305816555,7.82146756152,65.21966654149999,12998.8464175,1081.78463276,1319.07443861,1143.60653074,749.545187634,479.05521524,326.331621316,245.73199612599998,209.180625285,332.087693424,213.055100799
3008,punk,-4.599,105.482,4,2,1,159.29424,50.962831877700005,4.46272489083,37.0893253275,-6.227580786030001,-28.4242030568,-20.0961222707,0.341109170306,4.10273362445,-2.49071834061,2.57427729258,-3.52192358079,-9.18768995633,30.292710196599998,1679.85565622,726.253441145,691.2119966930002,486.706141782,217.90416026900002,354.2249442590001,346.105585191,272.250524263,212.428363537,106.80931178700001,196.877331755
1320,punk,-5.912000000000001,135.741,4,6,1,149.9424,51.0836919831,25.484029535900003,52.5106371308,0.169540084388,-20.7028966245,-16.3398691983,-13.3493417722,-3.62703797468,8.52929535865,5.56259915612,-0.7006962025319999,-0.947417721519,14.879032246900001,752.45161486,443.17873244599997,530.340542658,571.661575,214.961909439,228.211191702,298.522814412,371.58240840199994,145.84165278,105.74852277299999,161.002857218
4011,metal,-7.689,157.97799999999995,7,2,1,314.67057,47.22525,83.1834155983,31.952275641,3.00997970085,-26.347354700900002,-21.642555555599998,9.63234294872,4.61241025641,11.9381762821,7.88139209402,-1.14383653846,6.43439957265,7.795797315710001,1352.15337118,1729.27660502,1085.17518283,910.978691913,387.37651398400004,368.557229796,412.950454744,263.93764829099996,203.121659055,158.338927,168.201782545
1336,dance and electronica,-12.333,151.94799999999995,7,1,0,264.80281,37.1913868225,-113.263861849,-18.0099043571,-9.50549202976,-10.6416195537,-9.54269075452,4.22497980871,-1.5717545164700002,12.703605738599999,4.06074920298,-4.87252391073,6.89188204038,82.3739492978,4090.52040842,2428.03916793,927.490804675,523.8294112980001,686.368384139,483.99461086400004,458.639741429,346.830903114,277.554618462,225.213760215,315.253420431
1961,punk,-7.3439999999999985,198.572,4,5,1,94.24934,49.1070550725,-1.06285797101,50.0723478261,2.58033043478,-2.82960289855,-25.3814695652,13.241373913,4.665359420290001,-21.2411333333,-5.67217101449,3.50791594203,9.817353623189998,21.3651917332,1165.84564132,591.979333178,401.68401681800003,328.57815879,187.668045924,250.550995428,180.928169053,266.867801171,116.257788733,120.25726110299999,170.972400008
2046,dance and electronica,-10.953,152.433,4,8,1,110.0273,44.21240625,97.3517098214,19.6015111607,5.44130580357,-83.8799084821,10.25546875,-14.785375,-21.9179419643,28.7089263393,-3.361796875,-5.22317410714,16.191444196400006,10.3097201698,2222.20883158,569.79933696,1811.86391802,340.30753214599997,775.164717575,247.0055869,590.585583497,234.418287573,369.806623403,216.957354193,117.81622486299999
2409,dance and electronica,-29.557,92.562,5,11,1,236.56444,22.69778564,-75.84878980229999,-64.6041664932,-3.77019146722,13.8793100937,-20.4401925078,5.51576690947,7.81624037461,25.3818064516,10.5979365245,-5.607637877209999,-16.5951789802,14.6154378895,4662.82268408,2181.94703459,2056.20899575,1186.16901796,920.058052815,1084.36270459,2087.38937756,1569.16848463,748.282467487,210.154225971,714.770616032
