data_base_index,genre,loudness,tempo,time_signature,key,mode,duration,avg_timbre1,avg_timbre2,avg_timbre3,avg_timbre4,avg_timbre5,avg_timbre6,avg_timbre7,avg_timbre8,avg_timbre9,avg_timbre10,avg_timbre11,avg_timbre12,var_timbre1,var_timbre2,var_timbre3,var_timbre4,var_timbre5,var_timbre6,var_timbre7,var_timbre8,var_timbre9,var_timbre10,var_timbre11,var_timbre12
2653,dance and electronica,-6.941,127.976,4,11,1,504.29342,43.2297284378,55.0369179079,-26.620697956399997,54.0389338414,1.44103013509,-23.0066899896,3.20734360928,21.1285916176,-4.93943921025,10.5815549013,12.8476425355,-1.29028888119,21.4632004798,7122.46558103,3432.01463553,4057.23450406,1255.51399105,1430.00103222,481.300978835,857.500545978,303.68865215799997,429.00605775900004,545.929889369,293.920656619
5181,metal,-7.575,95.989,4,6,0,175.09832,48.1913311258,0.0132682119205,10.8462433775,-7.43185099338,-20.6074139073,-24.943430463600002,2.51558278146,1.1308476821200002,12.7407168874,9.55669536424,-1.50368543046,0.878069536424,10.227036678400001,373.40994616,394.613455363,812.7021915539999,346.752325395,694.451434139,265.982798743,158.207891781,180.848455355,139.185391235,156.407959024,114.27046859100001
1947,dance and electronica,-11.48,116.159,4,1,1,227.70893,39.7847431629,1.67943757432,9.31332461356,-0.5342889417360001,-6.4942604042799985,-2.70315576694,1.52269560048,6.62459453032,8.73305826397,9.23814625446,-3.85788703924,6.53867300832,42.0296016724,1765.74786026,1987.55605634,1635.40624806,790.495086116,992.513956612,683.723084973,495.321622236,396.6132604,286.814017207,322.657432105,256.61242383
3088,punk,-11.042,174.571,1,2,1,183.32689,44.9534248021,65.1197744063,29.6711609499,0.7432374670180001,-70.6040356201,-17.1219736148,-3.66172559367,-0.999189973615,20.7472005277,5.77777308707,3.16062401055,30.314616095,9.08995680635,1617.24426142,553.465148325,445.30964007,485.28246756699997,288.246275841,267.324022904,267.765788676,275.82328449,166.804966877,85.15823992060001,121.474409118
1599,dance and electronica,-25.796,114.937,5,10,0,229.56363,31.0959620253,-191.22140189900003,-50.0224050633,-37.761430379699995,-27.2552911392,-36.4755696203,14.1918607595,-0.7761550632909999,4.40879746835,-2.06002848101,0.306408227848,-3.7342943038,2.40455316944,1486.67121162,571.948681602,291.258343245,697.7667770730002,198.988883017,129.844907392,155.786070732,195.66317123099998,99.2594183062,66.6239191909,117.39426306200001
4776,dance and electronica,-4.533,111.996,4,1,1,244.11383,47.044967,28.452703000000003,0.581754,14.711282,-26.590896,-9.323738,7.236102000000002,-0.749256,7.630800999999999,5.393944,2.223718,-4.119428,38.7328624939,3182.61911018,1177.0645082,1482.48347151,760.073186117,1015.2746145,535.292053096,565.448722032,614.8589161230001,365.378061993,338.033468168,266.211998675
4364,metal,-4.7360000000000015,199.997,3,9,1,185.70404,50.213041269799994,31.085906349200002,9.1334984127,-7.169382539680001,-19.9758539683,-30.6655031746,13.9792761905,-4.7941952381,11.985393650799999,7.34910952381,-0.806977777778,-0.07974603174599999,21.6749690396,672.116250425,595.738048075,566.632450201,697.310487807,500.44977414199997,313.19204239,194.212689532,309.882815601,196.31347272,151.449034358,236.26366010700002
2199,punk,-9.756,158.08100000000005,1,2,0,59.37586999999999,45.8679774775,3.81081081081,62.5897927928,11.5079369369,6.79184234234,-16.3843378378,0.0798558558559,-5.91038288288,3.65231531532,-0.49213963964,2.12747747748,0.705540540541,27.507861067100002,1957.30315674,1238.78278363,872.419904555,485.011376709,359.2836688,618.359826322,259.595336642,535.025283252,190.456828417,180.745870105,453.606702374
1490,dance and electronica,-13.728,125.104,4,7,1,571.53261,37.3533874965,-37.5402117713,-90.30317854129999,38.5268941143,-2.44885299916,-12.2842354266,-1.33735764573,1.55122641509,3.17787299352,13.683602928800001,-1.16899324134,-5.29354097437,20.8794970619,5669.44194949,2157.70056488,2606.80382711,1557.22104613,2565.71189491,599.491825311,790.957672373,293.811070016,608.164431831,503.170526013,214.137777375
3754,metal,-9.442,105.513,3,0,0,208.69179,45.46768438,-29.1229855072,43.1252979066,2.18720772947,-17.2004154589,-14.5089742351,-2.78759098229,-7.22537359098,7.6508051529799985,3.77362318841,0.0880595813205,4.14327375201,17.9773194463,1567.14617237,1088.62664057,714.998397363,586.73637831,356.33300274699997,352.350120522,250.84883138700002,235.52405872,162.34962709799998,97.4169485069,197.095819133
